sending,sending_citizen_unspecified,sending_citizenship_unknown,sending_household_not_owned,sending_household_owned,sending_household_owned_unknown,sending_indigeneity,sending_internet,sending_internet_unknown,sending_marriage_unknown,sending_married,sending_no_indigeneity,sending_no_internet,sending_not_citizen,sending_rural,sending_salary_worker,sending_self_employed,sending_separated,sending_single,sending_sum_income,sending_total_pop,sending_unknown_employment_status,sending_unknown_indigeneity,sending_unpaid_worker,sending_urban,sending_weighted_avg_income,sending_weighted_avg_income_abroad,sending_weighted_avg_no_income_abroad,sending_weighted_avg_unknown_income_abroad,sending_widowed,US_MIG_05_10
20172,510.7397959,0,517.875,505.6687898,-1,498.1656805,-1,535.75,-1,687.0111111,589.4444444,507.5751295,-1,508.1472081,3251.363636,1905,607.1666667,430.3888889,100105,394,-1,-1,0,-1,508.1472081,461.5384615,511.4402174,-1,0,6
20173,2127.385573,-1,1851.808429,2176.492075,4660.708333,1964.394892,3216.622989,-1,3000,3341.57554,2296.526375,1801.361574,0,2076.575472,5401.582343,4566.865672,2946.103448,1005.487234,4057472,3868,0,2140.52,0,2122.185449,2119.685626,4271.407407,2057.482409,2244.75,1480.690141,109
20174,246.9356061,-1,96.69512195,255.4660057,1214.166667,238.5738397,-1,-1,-1,393.3563218,354.8630137,246.313602,-1,246.313602,2286.509804,867.7032967,379.9090909,117.6657895,191201,1588,-1,4.2,0,-1,246.313602,237.8484848,247.5194245,-1,127.5909091,333
20175,486.3268366,-1,693.9880478,434.3311748,280.9444444,461.7489083,1589.25,0,-1,790.3106457,542.3634146,478.2300752,-1,480.562963,2955.063694,2737.564516,771.7407407,248.4755352,648760,2700,1508.6,142.875,0,-1,480.562963,1354.8,464.565317,0,146.1860465,48
20176,1073.762282,-1,1158.707937,1043.548467,611.4,1018.951116,2427.735974,166.6666667,-1,1646.120753,1182.30413,983.7365464,0,720.9771335,3792.728611,2663.600457,1913.077253,508.2594739,3737071,9884,-1,774.2333333,0,1413.429603,1070.285917,923.3010753,1077.828251,826.8823529,425.6438849,168
20177,1908.868116,-1,1730.67019,1966.95633,1554.32,2136.480112,2970.860025,-1,-1,3065.34,1714.564796,1581.788706,-1,1899.50822,5357.010917,4319.225131,2953.335821,879.834126,5012909,6934,2044.928571,2209.081081,0,-1,1899.50822,1646.333333,1907.648407,-1,772.1172414,142
20178,449.027027,-1,311.6818182,465.4229008,-1,454.5941043,-1,1851.6,-1,755.6695652,428.184669,437.699187,-1,447.2139973,4150.117647,2086.333333,404.7777778,170.9458689,332280,1486,-1,594.3333333,0,-1,447.2139973,276.5,462.7562408,-1,153.0714286,121
20179,767.8133935,1300,608.9470899,790.9844961,-1,845.444186,870.5625,0,1333.333333,1272.623214,692.6362613,764.1079027,-1,765.4992593,4230.710983,2046.560284,1167.323944,327.0757342,1033424,2700,3236.5,1713.1875,0,-1,765.4992593,523.0115607,854.5919598,238.1111111,322.5652174,371
20180,478.5530973,-1,1000.571429,355.5322581,-1,328.7640449,-1,-1,-1,688.3541667,374.2195122,480.68,-1,474.3552632,3454.428571,1428.625,0,336.8256881,108153,456,-1,3810,0,-1,474.3552632,749.2222222,450.7952381,-1,357.1333333,4
20181,174.3008679,-1,273.1176471,169.706002,-1,192.0023952,-1,-1,-1,293.5792079,105.8445596,174.132948,-1,174.132948,4228.588235,425.0344828,1114.3,88.109375,180750,2076,-1,-1,0,-1,174.132948,-1,175.6559767,-1,5.208333333,35
20182,139.1235294,-1,137.254902,138.8335975,-1,144.3003663,-1,-1,-1,239.7276119,110.0757576,138.7155425,-1,138.7155425,2810.111111,733.1875,-1,80.38147139,94604,1364,3500,321.5,0,-1,138.7155425,136.4545455,140.377425,-1,22.55263158,216
20183,1582.908671,382.1340206,1740.957486,1525.501875,951.1623377,1410.267327,2435.823922,667.3150685,340.9090909,2599.965281,1738.462783,1361.272847,181.8181818,1045.422467,4490.021162,3736.585128,2257.611698,716.4041124,16288211,160928,1535.050279,1486.475829,0,1827.63177,1579.438966,1343.561863,1592.279827,1567.24375,775.6489204,315
20184,958.5978723,376.244186,933.5240741,939.4162529,451.8666667,710.2765794,2515.05642,1600,-1,1751.225616,1030.326347,722.9537037,-1,553.2531083,5935.680812,3223.81362,995.2215569,294.3143519,2326819,8824,111.1111111,930.3981481,0,1330.396759,933.7223481,922.1735016,938.2383663,668.5636364,249.375,41
20185,260.0569106,-1,8,317.87,-1,238.3017751,-1,-1,-1,276.972973,252.5125,266.5583333,-1,255.896,2780.8,1194,-1,261.6055046,63974,500,-1,3500,-1,-1,255.896,119.3835616,312.1977401,-1,196.4583333,92
20186,254.5364162,-1,379.5333333,241.9913259,421.90625,261.5203349,-1,142.8888889,-1,373.8390501,77.15,254.5209302,-1,253.3647871,2093.350649,1641.228571,471.4375,154.1265207,220174,1738,771.5,-1,0,-1,253.3647871,148.6486486,252.4181818,918.4285714,120.6349206,138
20187,304.958563,120,295.4885655,303.2481629,715.44,311.6797525,1655.114286,-1,-1,508.3896044,251.3905429,258.0961916,-1,195.2627737,3225.851459,774.8154158,798.4025974,133.7100856,1032258,10544,979.5714286,42.85714286,0,366.8673226,304.4360774,385.1827957,296.98789,527.6428571,68.41796875,346
20188,101.3986686,-1,118.28,101.2765298,25.23529412,97.94752624,-1,-1,-1,118.8538462,-1,101.6995549,-1,100.9506627,3178.108108,250.0128205,121.2,83.20026882,137091,2716,-1,338.3684211,0,-1,100.9506627,268.4090909,92.89961089,-1,157.6551724,203
20189,611.8971136,623.3636364,900.3524987,557.0819842,238.5566038,520.8220195,2106.29932,349.877551,-1,965.7219782,1001.424501,550.9640061,-1,512.9258415,3195.78604,1906.783378,1223.688654,274.5056035,3478089,23218,358.3103448,901,0,785.6447495,610.4647256,597.5286738,614.1743491,428.5879121,137.475,315
20190,993.202381,-1,428.6,1069.5,-1,999.1497006,-1,-1,-1,1455.897059,-1,993.202381,-1,993.202381,4770.965517,3166.666667,642.8333333,771.0843373,166858,336,-1,-1,0,-1,993.202381,-1,1029.987654,-1,-1,19
20191,1424.232493,-1,1221.838028,1462.23951,1750,1506.976048,1994.329545,1714.333333,-1,2076.652439,1332.37234,1333.744817,-1,1416.29805,4847.924855,2693.666667,2160.181818,741.4588608,1016902,1436,214.5,1575,0,-1,1416.29805,964.7866667,1468.962675,-1,735.9268293,133
20192,1472.759878,2143,1203.367188,1539.710076,912.5625,1280.154721,1972.576923,6666.666667,1714.5,2250.290113,1721.661765,1434.092987,-1,222.2222222,4606.73913,4890.812903,2692.882353,687.0870279,1942438,2648,6285.666667,3101.189189,0,1475.618251,1467.098187,1072.718519,1517.194728,1030.769231,654.6129032,204
20193,740.1055195,-1,751.1153846,733.0590406,-1,762.7592267,514.2,3857,-1,973.2991453,345.5,732.0472313,-1,735.3306452,3091.278689,1856.506944,987.0833333,451.625,455905,1240,-1,570.4736842,0,-1,735.3306452,619.2484076,774.6933045,-1,122.025,286
20194,304.5147059,-1,80.35416667,327.5283401,-1,310.2172285,-1,-1,-1,520.8896797,-1,305.0755064,-1,304.5147059,4517.047619,4719.866667,464.3333333,68.22885572,165656,1088,-1,-1,0,-1,304.5147059,-1,319.1830443,-1,-1,56
20195,393.9805825,-1,565.2769231,312.7957746,-1,397.6719577,-1,-1,-1,573.9449541,333.3333333,397.8431373,-1,392.0772947,4078.571429,2187.272727,535.75,210.9871795,81160,414,-1,-1,0,-1,392.0772947,357.125,396.6612022,-1,0,19
20196,957.2675967,0,972.8922306,941.0362563,1224.571429,971.7163959,1132.15,796,-1,1485.388221,761.3794643,946.2569579,357.1111111,1120.408163,3884.462555,3396.67033,900.5454545,321.7241379,1480255,3184,2571.6,1898,0,944.8639015,950.2669598,520.474359,996.9575209,-1,335.3404255,216
20197,634.0052754,81.21052632,668.8699071,628.8406547,480.9083969,635.1508822,1816.438356,647.5555556,812.0526316,955.5255914,593.1669129,625.3680742,-1,566.9505614,3319.014426,1317.834988,1052.466805,269.5064976,3489690,29330,832.6285714,368.2135922,0,980.003937,631.3378793,289.1606684,648.7370775,747.8951613,436.063591,98
20198,42.55944056,-1,130.1666667,21.97863248,-1,49.27935223,-1,-1,-1,14.72519084,-1,42.26388889,-1,42.26388889,1178.625,274.3,267.875,58.27338129,12172,576,-1,-1,0,-1,42.26388889,241.075,10.19758065,-1,-1,85
20199,429.3678223,-1,330.1282051,437.751329,-1,424.8707743,74.11111111,-1,-1,758.6823239,1116.666667,435.3743815,-1,428.6711736,3577.43871,1556.54,466.6530612,163.0056948,740523,3698,1157.25,-1,0,-1,428.6711736,281.2017544,438.8786828,214.25,116.8545455,454
20200,451.2474542,857,501.5740741,444.1453175,3000,455.3381148,1333.333333,428.5,643,785.4581281,183.7142857,444.4917355,-1,452.4832487,1721.832,1087.108491,814.3571429,162.4939516,445696,1970,-1,0,0,-1,452.4832487,564.375,449.6888658,-1,421.4444444,205
20201,705.2357967,214.2857143,627.2517986,710.2395594,779.5714286,682.6349903,1494.117647,771.5,-1,1194.497658,779.7881356,700.0366695,-1,702.8740961,3552.710448,2101.359091,1051.55814,413.8659869,1652457,4702,-1,1073.968254,0,-1,702.8740961,541.0946502,721.8656858,-1,236.2625,1433
20202,211.0310366,-1,917.9571429,179.0350649,0,227.880814,-1,0,-1,334.4839695,184.2021792,211.5563161,-1,210.2479901,3076.955882,866.109589,915.9411765,116.3690888,339971,3234,1071.5,301.3398058,0,-1,210.2479901,142.0136054,225.4111867,-1,58.17105263,652
20203,228.0731707,-1,1015.052632,172.2798507,-1,195.8666667,-1,-1,0,266.7,267.2260274,228.0731707,-1,228.0731707,3436.307692,1889.545455,357.1666667,206.4152542,65457,574,-1,0,0,-1,228.0731707,0,238.0254545,-1,133.9375,160
20204,560.1588536,90.48148148,980.3175074,544.9320755,241.1368421,549.9010948,3209.52381,381.5365854,128.5666667,1096.382274,699.1062619,546.4092714,-1,558.5627385,5720.552756,1979.054908,637.3269231,142.9413108,4787720,17294,136.7068966,504.3658537,0,-1,558.5627385,241.5088,620.167021,23.33064516,83.51621622,242
20205,636.0949209,-1,739.4318182,626.33836,225,501.4411765,2841.568182,567.8333333,-1,1020.480357,1227.253731,552.1407472,-1,636.0949209,2950.583784,1267.976744,1139.038462,265.9243542,763950,2402,-1,831.25,0,-1,636.0949209,965.5588235,633.0911458,120,267.6428571,59
20206,279.049189,0,560.3420428,251.7769374,120.2982456,247.8087876,777.7105263,443.8928571,-1,489.0072645,384.2272296,270.3385928,-1,277.4128796,2261.738239,903.5145858,679.5696203,106.7477296,1213098,19100,0,176.4705882,0,-1,277.4128796,368.5917241,268.1962359,405.4234234,147.3825666,256
20207,290.0638234,49.46153846,591.1797521,253.8679245,188.1463415,288.1359857,-1,91.85714286,-1,386.6302368,1510.190476,303.6591981,967.7419355,300.4562627,2147.822751,638.5331325,79.60674157,277.055515,617380,6882,625,0,0,-1,300.4562627,263.3995881,317.8283951,144.65,32.67073171,576
20208,209.7492711,-1,33.33333333,230.3376623,0,213.4836795,-1,-1,-1,365.6929134,-1,209.7492711,-1,208.5333333,2996.705882,2100,-1,113.377907,71944,690,-1,-1,0,-1,208.5333333,-1,202.9046154,666.6666667,193.5483871,101
20209,91.57037815,-1,126.2215909,89.3281075,-1,89.41521507,1571.416667,329.6923077,-1,101.3801527,227.2727273,83.93732394,-1,91.28272251,2644.037975,350.9733333,89.69767442,85.63130564,176949,5730,-1,0,0,-1,91.28272251,91.28495575,91.40139312,-1,58.2037037,606
20210,782.2842262,-1,628.7197802,775.7610922,4628.5,315.1305201,12000,214.25,-1,1279.638478,2287.473186,761.3811293,-1,773.0808824,7997.904762,3776.013793,1336.176471,510.3271375,1051390,2720,-1,214.2916667,0,-1,773.0808824,167.16,644.3194234,11646.94118,206.6428571,139
20211,50.46426093,1400,276.7916667,47.78753541,-1,50.95355384,-1,-1,-1,94.01644737,100.8235294,51.4001387,-1,51.4001387,3835.642857,117.3563218,952.3333333,1.835761589,74119,2884,0,-1,0,-1,51.4001387,17.52631579,52.33049645,0,104.4776119,98
20212,312.1264803,-1,581.1704545,298.9632353,260,318.9143417,-1,260,-1,555.6128266,143.8133333,311.2184557,244.9285714,310.5147679,4238.566265,3014.825243,380.4565217,150.2154506,662328,4266,-1,-1,0,-1,310.5147679,330.6066038,292.3008435,-1,25,3333
20213,162.8091286,-1,135.7731092,157.8073286,728.6,164.5157233,0,-1,-1,285.1797753,0,163.82881,-1,160.9723077,2650.447368,2197.8,285.7333333,55.38127854,156948,1950,428.6666667,-1,0,-1,160.9723077,150.2136752,164.3697706,-1,22.05882353,672
20214,780.0839329,-1,710.8086957,817.2885906,-1,735.5532544,-1,-1,-1,1107.623656,954.8169014,787.6392252,-1,780.0839329,3962,1724.405405,761.8888889,542.3756345,325295,834,-1,1110.75,0,-1,780.0839329,642.85,784.286802,1143,222.88,12
20215,260.2434109,-1,399.2051282,238.7325581,857.1,257.7182663,857.25,535.75,0,345.7837838,1371,252.3872473,-1,257.8448541,2522.609756,437.1632653,415.0526316,188.9900332,167857,1302,55.66666667,-1,0,-1,257.8448541,196.9677419,259.820132,307.1428571,22.90625,197
20216,158.5348036,-1,307.5081967,142.9462121,348.0909091,159.6640401,0,47.66666667,-1,233.0428571,113.6363636,160.1150628,-1,158.3165864,2512.166667,614.7596899,340.1458333,67.95418641,217320,2906,-1,164.8461538,0,-1,158.3165864,124.65,159.7217885,-1,106.5070423,160
20217,57.01831502,-1,13.82978723,65.7092511,-1,58.08208955,-1,-1,-1,63.04545455,0,56.81021898,-1,56.81021898,3285.75,63.76315789,-1,60.3814433,15566,548,-1,-1,0,-1,56.81021898,303.5833333,33.12,-1,0,77
20218,525.6416988,-1,489.795,531.7034672,-1,512.5157385,950.5769231,857.125,-1,717.0876623,723.4339623,495.6231405,-1,285.6666667,3792.87156,1150.777778,1127.037037,325.8615108,654849,2592,1671.6,1839.25,0,526.3503876,525.2361111,466.8376384,540.6760976,-1,282.1752577,151
20219,167.9777948,-1,669.4705882,125.2844113,-1,155.3817427,8571.5,0,0,226.7080645,312.0776699,155.4465796,-1,167.720948,2784.093333,118.7865169,180,125.0901213,219379,2616,-1,-1,0,-1,167.720948,0,168.3645434,-1,33.81111111,19
20220,599.6205734,-1,408.057971,628.4433781,0,542.6612576,-1,-1,-1,907.0359712,635.1648352,597.605042,-1,597.605042,3143.444444,1979.529412,1234.526316,280.5968379,348604,1190,0,2749.363636,0,-1,597.605042,293.2105263,609.7315789,409.5,199.3777778,19
20221,267.9725275,-1,681.4,197.6592,-1,255.0347705,522.2222222,-1,1800,361.625,1952.333333,264.0554785,0,267.2383562,2258.457143,177.8461538,376.7368421,184.9449275,195084,1460,-1,-1,0,-1,267.2383562,343.525,262.815942,-1,146.6666667,29
20222,162.9339207,-1,1381.818182,100.8611111,-1,163.6548673,0,-1,-1,150,0,163.6548673,-1,161.510917,7550,133.0588235,-1,196.7959184,36986,458,-1,-1,0,-1,161.510917,160.7222222,161.6580311,-1,-1,75
20223,809.8764045,-1,238.6724138,963.7809524,-1,674.1099476,3759.727273,-1,-1,1077.8,1009.463768,680.4669261,-1,806.8544776,3520.022222,1807.375,1768.909091,520.1754386,216237,536,-1,2228.625,0,-1,806.8544776,591.8571429,825.1336032,-1,370.1363636,22
20224,383.5637255,-1,236.5672727,396.3584906,378.7209302,397.6533934,37.02222222,-1,-1,637.7202643,73.96428571,386.9392539,-1,381.816851,3622.207843,688.4761905,1125.402597,139.0145503,861000,6148,2339.25,714.2222222,0,-1,381.816851,317.8801653,388.9283688,-1,70.8034188,260
20225,565.289454,1971.6,841.1176471,536.6124684,-1,555.299024,1380,-1,-1,873.2854914,603.3414634,563.6056972,0,569.6800595,4355.748031,1914.144144,1039.3,291.1444805,765650,2688,-1,1345.25,0,-1,569.6800595,463.3602484,584.1496196,-1,87.01515152,308
20226,2183.383905,-1,1800.043447,2258.631554,3692.307692,2083.077,3187.970911,5571,-1,3481.88215,2283.328813,1807.911037,-1,1764.051607,5785.626805,4480.339093,3817.35786,938.0177802,9700255,15600,3153.923077,2308.557471,0,2244.066588,2180.864615,1555.099099,2201.170677,1132.642857,898.242623,127
20227,154.8590426,-1,247.4090909,142.5933735,-1,161.8478873,-1,-1,-1,303.3809524,38.55,154.8590426,-1,154.8590426,1351.878788,504.2592593,-1,52.75384615,58227,752,-1,-1,0,-1,154.8590426,6000,123.9329759,0,104.46875,0
20228,112.3817179,-1,227.6971831,108.3643178,85.71428571,113.2220327,387.1896552,0,0,213.6890482,133,108.5564752,-1,112.2739693,3250.854545,1288.626506,339.9827586,49.64524104,468407,8344,482.125,0,0,-1,112.2739693,192.7247706,107.8976578,98.88461538,2.666666667,1345
20229,480.0662526,-1,501.72,441.875817,642.8333333,461.1462264,1800,-1,-1,752.5463918,610.7678571,457.5867769,-1,475.147541,3081.396552,1968.555556,0,329.1557377,231872,976,-1,267.875,0,-1,475.147541,211.6952381,547.3733681,-1,146.4210526,139
20230,79.62626947,-1,64.42465753,80.3594306,-1,80.33333333,-1,-1,-1,153.4429066,-1,79.73423729,-1,-1,2301.035714,320.9455782,103.575,30.34375,117608,2956,857.1428571,-1,0,81.89972145,79.57239513,93.75,78.49381868,183.6428571,8.333333333,23
20231,404.4790702,0,472.598369,397.2620945,224.8245614,377.8854676,1924.175355,778.8064516,39,647.1526882,1246.391304,369.4485317,-1,249.4863247,3685.667564,1289.025381,965.4853801,210.8829541,3998927,19908,413.2857143,343.547619,0,839.246833,403.828913,510.7566372,402.7433326,150.7962963,130.2069825,207
20232,490.8064147,-1,478.780303,492.9487179,-1,488.7569767,142.8333333,-1,-1,707.4839506,428.5714286,490.9494834,-1,488.5678449,2955.3375,1761.899083,1007.944444,296.8846154,428474,1754,-1,514.3,0,-1,488.5678449,255.4064039,675.3961456,2342.25,129.2741935,570
20233,220.2593612,-1,182.5827338,220.7463768,265.877551,219.0748936,1439.055556,342.8,600,406.7956522,148,213.4767313,-1,219.8960968,1801.918206,520.9321267,237.4285714,97.23166414,799982,7276,275.5714286,995.6153846,0,-1,219.8960968,353.5882353,216.7030011,277.4473684,142.7564103,3
20234,319.4955457,171.4285714,378.4391892,313.764526,272.7272727,315.563981,-1,0,-1,486.0860077,320.2584515,319.9855314,-1,318.567313,3358.765217,861.8995434,107.125,204.0209945,575014,3610,-1,340.9318182,0,-1,318.567313,176.40625,325.2421921,511.9166667,94.25773196,673
20235,249.0572139,-1,118.3333333,267.3176638,142.8571429,256.0639386,1285.8,-1,-1,478.2870091,0,242.5694618,-1,249.0572139,2611.214286,1205.225352,2285.666667,79.56481481,200242,1608,2500,0,0,-1,249.0572139,190.4761905,251.0983182,214.3,19.44444444,98
20236,743.5958702,-1,688.3608247,751.7565923,-1,491.0130548,569.0416667,-1,-1,1094.115625,1029.65894,743.1833333,-1,731.724238,3504.31,1897.864198,699.2631579,412.8064516,504158,1378,0,1285.75,0,-1,731.724238,718.4817073,727.2026769,3000,319.625,235
20237,591.17866,-1,462.6590909,614.669967,940.5,248.6441718,0,1166.666667,-1,776.6108108,823.8166667,597.5322997,-1,591.17866,3374.292683,2171.717391,675.3636364,474.0989011,238245,806,-1,-1,0,-1,591.17866,223.2962963,617.5957447,-1,35.70833333,99
20238,770.5,-1,901.3090909,751.4684096,-1,756.4345898,47.66666667,-1,-1,1254.734884,784.7413793,780.3306931,-1,767.5019455,4115.341463,1076.188679,1241.315789,362.9032258,394496,1028,-1,1565.8,0,-1,767.5019455,824.6111111,769.4566596,171.4,348.21875,98
20239,123.7215517,-1,42.86666667,124.243705,228.6,123.8283003,-1,413.2857143,-1,223.1470588,-1,118.9386874,-1,122.4547782,3164.675,1058.125,0,69.67401575,143517,2344,-1,-1,0,-1,122.4547782,82.16756757,130.5350966,-1,9.185714286,1365
20240,729.9,-1,844.2,719.3501048,-1,751.6378505,1769.833333,-1,-1,1136.170635,592.8829787,696.095057,3857,731.6231618,4286.333333,2417.617647,1376.222222,342,398003,1088,2143,935.0454545,0,-1,731.6231618,882.5327103,694.6727689,-1,184.0465116,145
20241,66.49932863,0,92.06455026,59.45669903,78.94736842,64.96482922,578.3888889,50.84745763,-1,141.7915493,58.55191257,58.57364212,-1,43.74634471,3594.52,2345.901099,52.26829268,23.04648649,396203,12266,600,35.72222222,0,122.7498456,64.60182619,47.20555259,73.73909919,0,22.47087379,1664
20242,1076.845708,-1,796.1525424,1121.276653,857.25,1026.01956,1569.22619,1114.2,-1,1668.162621,1956.075,1021.776486,-1,1075.597914,3645.130137,2670,2918.461538,481.5732323,928241,1726,1285.777778,2142.8,0,-1,1075.597914,958.0119048,1088.277279,-1,300.3658537,220
20243,624.8366048,1285.5,849.2896552,606.9121699,-1,455.9904459,2940.032258,2571,-1,991.6364764,990.9536424,585.8091644,-1,625.5368309,3369.140741,1816.912752,2255.914286,296.5794979,1180388,3774,-1,338.0740741,0,-1,625.5368309,950.6086957,616.6878738,1285.5,209.4606742,29
20244,395.7022293,-1,206.4893617,450.4845996,-1,387.5646438,-1,-1,-1,582.5622776,419.892562,395.7022293,-1,395.7022293,3240.860465,4745.391304,421.45,249.0245614,238644,1256,-1,-1,0,-1,395.7022293,513.9243697,370.2450593,-1,131.7073171,247
20245,230.7811448,-1,207.4230769,236.2780749,398,230.8915254,-1,-1,-1,316.6818182,-1,230.0067114,-1,230.0067114,2874.444444,1138.615385,260.4444444,148.965812,68542,596,2000,214.5,0,-1,230.0067114,136.3636364,241.6679245,-1,0,30
20246,1586.429134,0,2036.352941,1528.912333,1801.26087,1571.540335,2207.445378,600,-1,2716.364198,1503.680412,1473.707813,-1,1582.276178,5539.71978,3785.471698,2651.555556,711.3759791,1208859,1528,-1,3050,0,-1,1582.276178,1343.860465,1609.559155,753.2727273,231.6756757,12
20247,733.4451708,428.6,812.9708826,720.7423197,391.96875,721.0691051,1411.462069,1020.741935,-1,1246.077128,1779.483516,718.2043626,-1,731.4935665,4078.175115,1907.084084,1112.0625,360.4315687,5476047,15022,2823.857143,-1,0,733.7448661,732.8363733,511.4580153,736.7535029,739.9310345,428.9148936,31
20248,550.5536504,-1,527.4784689,552.1883968,-1,550.1803853,4191.634146,-1,-1,1061.795522,605.9404762,466.3329558,-1,277.9282297,2637.40678,2132.414141,831.8181818,242.4785156,995401,3624,893.8571429,136.2,0,630.7223816,549.3383002,683.7142857,550.8276441,136.3636364,191.2087912,0
20249,680.5018868,-1,831.8125,656.1028037,-1,753.9757282,2136.636364,-1,-1,1051.56087,641.709375,615.0196078,-1,677.943609,2979.431373,2170.423077,1398.047619,338.5180723,360666,1064,333,-1,0,-1,677.943609,-1,701.6848249,-1,161.15625,29
20250,141.4414894,-1,131.3205128,143.0658436,-1,137.9952038,-1,-1,-1,275.6694915,152.2534247,142.9623656,-1,141.4414894,3307.2,1262.189189,-1,36.82130584,79773,1128,-1,-1,0,-1,141.4414894,258.5,117.5809935,-1,142.8571429,194
20251,362.3759542,-1,692.8571429,322.1664888,408.1428571,333.4329797,2833.333333,-1,-1,584.8318966,2125,343.704698,-1,360.6552707,4443.47541,628.4277457,425.3333333,196.6884921,379770,2106,-1,-1,0,-1,360.6552707,268.4482759,368.9596273,-1,71.69736842,282
20252,423.6814244,-1,456.8402778,419.2833147,-1,422.0793991,428.5555556,-1,-1,657.5402299,422.5063521,422.8178295,-1,422.8674352,3056.636364,915.6203209,429.5333333,255.3600783,440205,2082,-1,446.4583333,0,-1,422.8674352,1388.461538,398.1330049,-1,168.75,124
20253,636.4774194,61.28571429,835.4903226,611.6034237,-1,605.8727422,1359.555556,97.97142857,214.3333333,1036.59157,738.9198813,635.9867374,-1,632.2671365,3454.208861,2305.994186,515.8888889,300.6272265,976683,3122,2122.52381,-1,0,-1,632.2671365,282.1666667,651.3067485,428.5882353,427.4444444,309
20254,163.3947633,-1,140.7034884,168.3536585,-1,172.0835267,1942.833333,-1,-1,259.5294118,110.4365079,152.1151515,-1,162.9026104,2318.452381,1451.727273,-1,74.57173913,162251,1992,333.3333333,-1,0,-1,162.9026104,179.0555556,161.6548673,-1,-1,334
20255,348.7851852,-1,157.8684211,423.5773196,-1,322.4756098,-1,-1,-1,746.9245283,316.3469388,348.7851852,-1,348.7851852,3167.833333,1296,-1,99.98666667,47086,270,-1,1285.5,0,-1,348.7851852,0,361.1317829,250,-1,0
20256,201.5465587,-1,190.73,204.8117048,-1,203.607362,244.9285714,-1,-1,324.5044643,-1,200.6993737,-1,201.1393939,1471.15,590.115942,93.54545455,106.2604651,99564,990,-1,-1,0,-1,201.1393939,588.2352941,160.6558891,-1,66.66666667,50
20257,398.6666667,-1,320.0333333,404.0977918,428.5,402.3095975,-1,-1,-1,577.6510067,153.3225806,397.543662,-1,397.543662,3148.794118,1548.590909,401.8125,315.147651,141128,710,-1,6429,0,-1,397.543662,142.8888889,404.1676301,-1,40.7804878,24
20258,200.9906701,-1,113.4641148,218.4979508,-1,215.8913043,-1,-1,-1,312.174538,166.008658,199.9729958,-1,199.9729958,2837.322581,521.8290598,639.6363636,115.4920886,236968,2370,-1,-1,0,-1,199.9729958,248.6595745,187.9294737,-1,89.30909091,667
20259,788.7819687,-1,558.5925926,822.5779154,0,791.0800745,1482.125,-1,321.5,1273.060291,648.8333333,772.4013158,-1,785.1703297,3218.621212,2879.993289,857.1578947,389.093633,857406,2184,342.9,-1,0,-1,785.1703297,801.6153846,778.0035047,1928.5,365.1111111,604
20260,248.807124,514.2,254.2439446,248.9456899,219.9482759,248.416519,80.88888889,89.29166667,-1,384.5595716,268.7276836,250.729443,-1,249.3087037,2204.590258,1103.094488,423.675,158.7099421,608581,7606,1103.6,98.08247423,0,-1,249.3087037,286.6283186,245.0260635,51.38461538,78.04316547,596
